Replay_ID,Player_ID,Day,Step,Liquid_Cash,Net_Worth,Hands_Hired,Farm_Size,Planted_Crops,Animals,Shed_Inventory,Seed_Inventory
episode-104535998-replay.json,1,24,576,75443.0,78799.0,0,75,61,14,100,0
episode-104535998-replay.json,0,27,648,72342.0,74587.0,0,75,54,14,69,8
episode-104535998-replay.json,1,27,648,78400.0,79873.0,0,75,61,14,100,0
episode-104535998-replay.json,0,30,719,85906.0,85906.0,8,75,2,14,0,0
episode-104535998-replay.json,1,30,719,84436.0,84436.0,11,75,0,13,0,0
episode-104537076-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104537076-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104537076-replay.json,0,3,72,201.0,381.0,0,25,19,5,6,2
episode-104537076-replay.json,1,3,72,201.0,381.0,0,25,19,5,6,2
episode-104537076-replay.json,0,6,144,850.0,1467.0,0,25,19,6,18,0
episode-104537076-replay.json,1,6,144,850.0,1467.0,0,25,19,6,18,0
episode-104537076-replay.json,0,9,216,660.0,1860.0,0,50,34,12,25,0
episode-104537076-replay.json,1,9,216,660.0,1860.0,0,50,34,12,25,0
episode-104537076-replay.json,0,12,288,13575.0,17138.0,0,75,56,12,75,0
episode-104537076-replay.json,1,12,288,13575.0,17138.0,0,75,56,12,75,0
episode-104537076-replay.json,0,15,360,19047.0,21761.0,0,75,59,14,61,0
episode-104537076-replay.json,1,15,360,19047.0,21761.0,0,75,59,14,61,0
episode-104537076-replay.json,0,18,432,27216.0,29854.0,0,75,58,14,100,0
episode-104537076-replay.json,1,18,432,27216.0,29854.0,0,75,58,14,100,0
episode-104537076-replay.json,0,21,504,33956.0,35890.0,0,75,59,14,100,0
episode-104537076-replay.json,1,21,504,33956.0,35890.0,0,75,59,14,100,0
episode-104537076-replay.json,0,24,576,34870.0,35574.0,0,75,59,7,100,0
episode-104537076-replay.json,1,24,576,34870.0,35574.0,0,75,59,7,100,0
episode-104537076-replay.json,0,27,648,35070.0,36962.0,0,75,61,4,100,0
episode-104537076-replay.json,1,27,648,35070.0,36962.0,0,75,61,4,100,0
episode-104537076-replay.json,0,30,719,42945.0,42945.0,11,75,0,4,0,0
episode-104537076-replay.json,1,30,719,42945.0,42945.0,11,75,0,4,0,0
episode-104537622-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104537622-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104537622-replay.json,0,3,72,2719.0,2719.0,0,25,25,0,0,0
episode-104537622-replay.json,1,3,72,215.0,389.0,0,25,19,5,6,2
episode-104537622-replay.json,0,6,144,840.0,1177.0,0,50,41,2,15,0
episode-104537622-replay.json,1,6,144,893.0,1362.0,0,25,19,6,18,0
episode-104537622-replay.json,0,9,216,794.0,2757.0,0,50,25,8,71,1
episode-104537622-replay.json,1,9,216,1565.0,2476.0,0,50,37,12,31,0
episode-104537622-replay.json,0,12,288,693.0,2729.0,0,50,26,15,47,2
episode-104537622-replay.json,1,12,288,20397.0,23617.0,0,75,58,12,83,0
episode-104537622-replay.json,0,15,360,3914.0,9334.0,0,50,25,19,83,1
episode-104537622-replay.json,1,15,360,31288.0,33752.0,0,75,61,14,61,0
episode-104537622-replay.json,0,18,432,13329.0,18783.0,0,50,26,19,100,1
episode-104537622-replay.json,1,18,432,47533.0,51380.0,0,75,60,14,88,0
episode-104537622-replay.json,0,21,504,17416.0,20305.0,0,50,26,19,100,0
episode-104537622-replay.json,1,21,504,63200.0,66304.0,0,75,61,14,100,0
episode-104537622-replay.json,0,24,576,18945.0,21544.0,0,50,27,19,95,2
episode-104537622-replay.json,1,24,576,82905.0,85533.0,0,75,61,14,100,0
episode-104537622-replay.json,0,27,648,19490.0,22002.0,0,50,28,19,100,1
episode-104537622-replay.json,1,27,648,85191.0,86196.0,0,75,61,14,100,0
episode-104537622-replay.json,0,30,719,19335.0,19335.0,8,50,26,19,0,2
episode-104537622-replay.json,1,30,719,90557.0,90557.0,11,75,0,14,0,0
episode-104538052-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104538052-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104538052-replay.json,0,3,72,121.0,1006.0,0,25,3,5,21,0
episode-104538052-replay.json,1,3,72,205.0,379.0,0,25,19,5,6,2
episode-104538052-replay.json,0,6,144,142.0,664.0,0,25,10,5,9,0
episode-104538052-replay.json,1,6,144,776.0,1379.0,0,25,19,6,18,0
episode-104538052-replay.json,0,9,216,12.0,2778.0,0,50,28,11,22,0
episode-104538052-replay.json,1,9,216,704.0,2131.0,0,50,36,12,30,0
episode-104538052-replay.json,0,12,288,4418.0,6220.0,0,50,38,12,39,8
episode-104538052-replay.json,1,12,288,17190.0,20947.0,0,75,57,12,81,0
episode-104538052-replay.json,0,15,360,12444.0,17869.0,0,50,37,12,61,8
episode-104538052-replay.json,1,15,360,27341.0,31395.0,0,75,60,14,64,0
episode-104538052-replay.json,0,18,432,25699.0,29231.0,0,50,36,12,63,6
episode-104538052-replay.json,1,18,432,44186.0,49586.0,0,75,59,14,97,0
episode-104538052-replay.json,0,21,504,37053.0,42999.0,0,50,33,12,81,1
episode-104538052-replay.json,1,21,504,63704.0,69234.0,0,75,60,14,100,0
episode-104538052-replay.json,0,24,576,45899.0,51527.0,0,50,26,12,83,2
episode-104538052-replay.json,1,24,576,89243.0,96816.0,0,75,60,14,92,0
episode-104538052-replay.json,0,27,648,55118.0,57474.0,0,50,0,12,56,1
episode-104538052-replay.json,1,27,648,108013.0,112576.0,0,75,61,14,87,0
episode-104538052-replay.json,0,30,719,59951.0,61004.0,12,50,0,4,29,1
episode-104538052-replay.json,1,30,719,130282.0,130282.0,11,75,0,14,0,0
episode-104538439-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104538439-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104538439-replay.json,0,3,72,198.0,378.0,0,25,19,5,6,2
episode-104538439-replay.json,1,3,72,56.0,530.0,0,25,11,4,9,10
episode-104538439-replay.json,0,6,144,848.0,1500.0,0,25,19,6,18,0
episode-104538439-replay.json,1,6,144,286.0,484.0,0,25,11,4,6,20
episode-104538439-replay.json,0,9,216,1300.0,2566.0,0,50,37,12,31,0
episode-104538439-replay.json,1,9,216,13.0,2813.0,0,50,31,4,17,15
episode-104538439-replay.json,0,12,288,19296.0,23108.0,0,75,58,12,83,0
episode-104538439-replay.json,1,12,288,1001.0,1766.0,0,75,53,7,14,23
episode-104538439-replay.json,0,15,360,31983.0,34983.0,0,75,61,14,61,0
episode-104538439-replay.json,1,15,360,6054.0,7832.0,0,75,60,14,32,12
episode-104538439-replay.json,0,18,432,53213.0,58031.0,0,75,60,14,83,0
episode-104538439-replay.json,1,18,432,6556.0,9697.0,0,75,61,14,47,12
episode-104538439-replay.json,0,21,504,80280.0,88432.0,0,75,61,14,99,0
episode-104538439-replay.json,1,21,504,22122.0,32370.0,0,75,60,14,77,12
episode-104538439-replay.json,0,24,576,110181.0,119461.0,0,75,61,14,79,0
episode-104538439-replay.json,1,24,576,40150.0,52852.0,0,75,55,14,100,11
episode-104538439-replay.json,0,27,648,131893.0,137798.0,0,75,61,14,90,0
episode-104538439-replay.json,1,27,648,61278.0,67353.0,0,75,27,14,60,17
episode-104538439-replay.json,0,30,719,153293.0,153293.0,11,75,0,14,0,0
episode-104538439-replay.json,1,30,719,76662.0,76662.0,0,75,0,14,0,17
episode-104538896-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104538896-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104538896-replay.json,0,3,72,201.0,381.0,0,25,19,5,6,2
episode-104538896-replay.json,1,3,72,278.0,1120.0,0,25,11,4,19,0
episode-104538896-replay.json,0,6,144,861.0,1497.0,0,25,19,6,18,0
episode-104538896-replay.json,1,6,144,340.0,1344.0,0,25,21,4,22,0
episode-104538896-replay.json,0,9,216,1289.0,2524.0,0,50,37,12,31,0
episode-104538896-replay.json,1,9,216,1228.0,2078.0,0,50,20,6,25,0
episode-104538896-replay.json,0,12,288,18782.0,22617.0,0,75,58,12,83,0
episode-104538896-replay.json,1,12,288,6891.0,8977.0,0,75,58,10,37,3
episode-104538896-replay.json,0,15,360,28347.0,31365.0,0,75,61,14,69,0
episode-104538896-replay.json,1,15,360,10864.0,16220.0,0,75,61,11,70,3
episode-104538896-replay.json,0,18,432,46127.0,52908.0,0,75,60,14,100,0
episode-104538896-replay.json,1,18,432,18724.0,24680.0,0,75,57,11,72,3
episode-104538896-replay.json,0,21,504,68497.0,75786.0,0,75,61,14,96,0
episode-104538896-replay.json,1,21,504,31944.0,42200.0,0,75,49,11,100,8
episode-104538896-replay.json,0,24,576,89254.0,95939.0,0,75,61,14,100,0
episode-104538896-replay.json,1,24,576,52014.0,57113.0,0,75,49,11,80,4
episode-104538896-replay.json,0,27,648,100057.0,103027.0,0,75,61,14,100,0
episode-104538896-replay.json,1,27,648,61135.0,64787.0,0,75,57,11,92,5
episode-104538896-replay.json,0,30,719,110560.0,110560.0,11,75,0,14,0,0
episode-104538896-replay.json,1,30,719,70386.0,70386.0,11,75,10,11,0,8
episode-104539319-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104539319-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104539319-replay.json,0,3,72,201.0,381.0,0,25,19,5,6,2
episode-104539319-replay.json,1,3,72,173.0,838.0,0,25,10,5,11,0
episode-104539319-replay.json,0,6,144,842.0,1477.0,0,25,19,6,18,0
episode-104539319-replay.json,1,6,144,517.0,1196.0,0,25,19,6,12,0
episode-104539319-replay.json,0,9,216,1216.0,2473.0,0,50,37,12,31,0
episode-104539319-replay.json,1,9,216,355.0,3237.0,0,50,37,12,36,0
episode-104539319-replay.json,0,12,288,18512.0,22299.0,0,75,58,12,83,0
episode-104539319-replay.json,1,12,288,5619.0,8314.0,0,75,62,12,47,0
episode-104539319-replay.json,0,15,360,27828.0,30647.0,0,75,61,14,71,0
episode-104539319-replay.json,1,15,360,11045.0,15287.0,0,75,62,12,46,0
episode-104539319-replay.json,0,18,432,44674.0,48318.0,0,75,60,14,100,0
episode-104539319-replay.json,1,18,432,25651.0,33909.0,0,75,62,12,79,3
episode-104539319-replay.json,0,21,504,53366.0,59511.0,0,75,61,14,100,0
episode-104539319-replay.json,1,21,504,45689.0,49133.0,0,75,58,12,78,35
episode-104539319-replay.json,0,24,576,67981.0,73613.0,0,75,61,14,100,0
episode-104539319-replay.json,1,24,576,53810.0,56228.0,0,75,62,13,74,18
episode-104539319-replay.json,0,27,648,84097.0,87707.0,0,75,61,14,100,0
episode-104539319-replay.json,1,27,648,67172.0,70528.0,0,75,62,13,60,5
episode-104539319-replay.json,0,30,719,100052.0,100052.0,11,75,0,14,0,0
episode-104539319-replay.json,1,30,719,91759.0,91759.0,10,75,1,13,0,5
episode-104539758-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104539758-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104539758-replay.json,0,3,72,204.0,384.0,0,25,19,5,6,2
episode-104539758-replay.json,1,3,72,173.0,715.0,0,25,19,4,9,0
episode-104539758-replay.json,0,6,144,854.0,1439.0,0,25,19,6,18,0
episode-104539758-replay.json,1,6,144,939.0,1573.0,0,25,19,6,11,0
episode-104539758-replay.json,0,9,216,1205.0,2409.0,0,50,37,12,31,0
episode-104539758-replay.json,1,9,216,1418.0,4290.0,0,50,29,10,44,0
episode-104539758-replay.json,0,12,288,18446.0,22139.0,0,75,58,12,83,0
episode-104539758-replay.json,1,12,288,7557.0,12077.0,0,75,56,14,54,3
episode-104539758-replay.json,0,15,360,29165.0,31917.0,0,75,61,14,61,0
episode-104539758-replay.json,1,15,360,16094.0,19406.0,0,75,59,14,56,0
episode-104539758-replay.json,0,18,432,48025.0,52225.0,0,75,60,14,84,0
episode-104539758-replay.json,1,18,432,26303.0,35149.0,0,75,59,14,77,0
episode-104539758-replay.json,0,21,504,69354.0,75068.0,0,75,61,14,100,0
episode-104539758-replay.json,1,21,504,43270.0,47866.0,0,75,59,14,80,0
episode-104539758-replay.json,0,24,576,91958.0,98090.0,0,75,61,14,83,0
episode-104539758-replay.json,1,24,576,63664.0,71680.0,0,75,55,14,85,0
episode-104539758-replay.json,0,27,648,99962.0,103609.0,0,75,61,14,100,0
episode-104539758-replay.json,1,27,648,69813.0,73308.0,0,75,58,14,78,0
episode-104539758-replay.json,0,30,719,107990.0,107990.0,11,75,0,14,0,0
episode-104539758-replay.json,1,30,719,79638.0,79638.0,6,75,0,14,0,0
episode-104540175-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104540175-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104540175-replay.json,0,3,72,206.0,386.0,0,25,19,5,6,2
episode-104540175-replay.json,1,3,72,352.0,763.0,0,25,21,4,7,0
episode-104540175-replay.json,0,6,144,856.0,1475.0,0,25,19,6,18,0
episode-104540175-replay.json,1,6,144,165.0,844.0,0,50,27,4,16,14
episode-104540175-replay.json,0,9,216,1277.0,2484.0,0,50,37,12,31,0
episode-104540175-replay.json,1,9,216,1784.0,2600.0,0,50,40,9,15,12
episode-104540175-replay.json,0,12,288,17864.0,21450.0,0,75,58,12,83,0
episode-104540175-replay.json,1,12,288,10688.0,11850.0,0,75,57,15,24,2
episode-104540175-replay.json,0,15,360,29851.0,32503.0,0,75,61,14,61,0
episode-104540175-replay.json,1,15,360,16806.0,18916.0,0,75,58,16,40,1
episode-104540175-replay.json,0,18,432,46485.0,50193.0,0,75,60,14,83,0
episode-104540175-replay.json,1,18,432,36942.0,42700.0,0,75,52,18,79,2
episode-104540175-replay.json,0,21,504,59859.0,65146.0,0,75,61,14,100,0
episode-104540175-replay.json,1,21,504,50642.0,55056.0,0,75,44,21,85,10
episode-104540175-replay.json,0,24,576,69509.0,73049.0,0,75,61,14,100,0
episode-104540175-replay.json,1,24,576,60659.0,63680.0,0,75,42,20,86,13
episode-104540175-replay.json,0,27,648,78686.0,82553.0,0,75,61,14,100,0
episode-104540175-replay.json,1,27,648,72677.0,76037.0,0,75,46,20,71,1
episode-104540175-replay.json,0,30,719,92500.0,92500.0,11,75,0,14,0,0
episode-104540175-replay.json,1,30,719,88445.0,88447.0,8,75,6,20,2,1
episode-104540607-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104540607-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104540607-replay.json,0,3,72,201.0,381.0,0,25,19,5,6,2
episode-104540607-replay.json,1,3,72,173.0,838.0,0,25,10,5,11,0
episode-104540607-replay.json,0,6,144,842.0,1477.0,0,25,19,6,18,0
episode-104540607-replay.json,1,6,144,517.0,1196.0,0,25,19,6,12,0
episode-104540607-replay.json,0,9,216,664.0,1789.0,0,50,34,12,21,0
episode-104540607-replay.json,1,9,216,638.0,3116.0,0,50,37,12,36,0
episode-104540607-replay.json,0,12,288,17127.0,20504.0,0,75,56,12,71,0
episode-104540607-replay.json,1,12,288,7973.0,9605.0,0,75,61,12,30,0
episode-104540607-replay.json,0,15,360,27167.0,30674.0,0,75,59,14,53,0
episode-104540607-replay.json,1,15,360,15318.0,18104.0,0,75,61,12,37,1
episode-104540607-replay.json,0,18,432,45032.0,52020.0,0,75,58,14,91,0
episode-104540607-replay.json,1,18,432,30087.0,39161.0,0,75,61,12,68,4
episode-104540607-replay.json,0,21,504,68744.0,77933.0,0,75,59,14,99,0
episode-104540607-replay.json,1,21,504,61256.0,67140.0,0,75,58,12,67,35
episode-104540607-replay.json,0,24,576,99425.0,106989.0,0,75,59,14,78,0
episode-104540607-replay.json,1,24,576,85982.0,90381.0,0,75,60,13,61,22
episode-104540607-replay.json,0,27,648,120711.0,125531.0,0,75,61,14,75,0
episode-104540607-replay.json,1,27,648,101846.0,107966.0,0,75,54,13,69,1
episode-104540607-replay.json,0,30,719,144577.0,144577.0,11,75,0,14,0,0
episode-104540607-replay.json,1,30,719,127200.0,127200.0,10,75,0,13,0,1
episode-104541031-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104541031-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104541031-replay.json,0,3,72,309.0,588.0,0,25,19,4,9,0
episode-104541031-replay.json,1,3,72,190.0,376.0,0,25,19,5,6,2
episode-104541031-replay.json,0,6,144,179.0,979.0,0,25,19,5,25,9
episode-104541031-replay.json,1,6,144,844.0,1479.0,0,25,19,6,18,0
episode-104541031-replay.json,0,9,216,284.0,2300.0,0,50,32,11,45,9
episode-104541031-replay.json,1,9,216,679.0,1947.0,0,50,36,12,25,0
episode-104541031-replay.json,0,12,288,7069.0,9592.0,0,75,42,15,54,9
episode-104541031-replay.json,1,12,288,15491.0,19139.0,0,75,57,12,77,0
episode-104541031-replay.json,0,15,360,15563.0,18724.0,0,75,53,15,56,0
episode-104541031-replay.json,1,15,360,23715.0,26496.0,0,75,60,14,60,0
episode-104541031-replay.json,0,18,432,31757.0,35880.0,0,75,55,15,76,5
episode-104541031-replay.json,1,18,432,35031.0,37980.0,0,75,59,14,100,0
episode-104541031-replay.json,0,21,504,43391.0,47155.0,0,75,54,15,100,3
episode-104541031-replay.json,1,21,504,44553.0,48193.0,0,75,60,14,100,0
episode-104541031-replay.json,0,24,576,54751.0,58323.0,0,75,47,15,90,1
episode-104541031-replay.json,1,24,576,51096.0,53977.0,0,75,60,14,100,0
episode-104541031-replay.json,0,27,648,61274.0,66779.0,0,75,59,15,100,1
episode-104541031-replay.json,1,27,648,56077.0,57237.0,0,75,61,14,100,0
episode-104541031-replay.json,0,30,719,81449.0,81529.0,8,75,14,15,2,1
episode-104541031-replay.json,1,30,719,64215.0,64215.0,11,75,0,14,0,0
episode-104773397-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104773397-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104773397-replay.json,0,3,72,11.0,837.0,0,25,10,5,16,1
episode-104773397-replay.json,1,3,72,196.0,382.0,0,25,19,5,6,2
episode-104773397-replay.json,0,6,144,0.0,1196.0,0,25,19,6,28,1
episode-104773397-replay.json,1,6,144,548.0,1176.0,0,25,19,6,14,14
episode-104773397-replay.json,0,9,216,516.0,2840.0,0,50,38,12,33,2
episode-104773397-replay.json,1,9,216,773.0,1718.0,0,50,35,11,27,13
episode-104773397-replay.json,0,12,288,5584.0,7846.0,0,75,61,12,34,1
episode-104773397-replay.json,1,12,288,16226.0,19343.0,0,75,58,12,63,16
episode-104773397-replay.json,0,15,360,8524.0,14516.0,0,75,61,12,64,1
episode-104773397-replay.json,1,15,360,23050.0,26317.0,0,75,63,12,62,20
episode-104773397-replay.json,0,18,432,18761.0,27569.0,0,75,61,12,100,3
episode-104773397-replay.json,1,18,432,33341.0,37448.0,0,75,63,12,73,28
episode-104773397-replay.json,0,21,504,41362.0,48695.0,0,75,57,12,98,36
episode-104773397-replay.json,1,21,504,48319.0,52473.0,0,75,63,12,100,35
episode-104773397-replay.json,0,24,576,57181.0,63132.0,0,75,62,12,88,21
episode-104773397-replay.json,1,24,576,63682.0,67372.0,0,75,62,12,100,34
episode-104773397-replay.json,0,27,648,67501.0,72136.0,0,75,62,12,63,0
episode-104773397-replay.json,1,27,648,72066.0,74438.0,0,75,61,12,100,21
episode-104773397-replay.json,0,30,719,82526.0,82526.0,10,75,1,12,0,0
episode-104773397-replay.json,1,30,719,82549.0,82549.0,11,75,2,12,0,7
episode-104774240-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104774240-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104774240-replay.json,0,3,72,202.0,382.0,0,25,19,5,6,2
episode-104774240-replay.json,1,3,72,44.0,556.0,0,25,19,4,8,0
episode-104774240-replay.json,0,6,144,558.0,1142.0,0,25,19,6,14,14
episode-104774240-replay.json,1,6,144,267.0,923.0,0,25,19,6,12,4
episode-104774240-replay.json,0,9,216,848.0,1766.0,0,50,35,11,27,13
episode-104774240-replay.json,1,9,216,139.0,1575.0,0,50,36,10,29,16
episode-104774240-replay.json,0,12,288,16439.0,19796.0,0,75,58,12,63,16
episode-104774240-replay.json,1,12,288,8195.0,11520.0,0,75,52,14,43,23
episode-104774240-replay.json,0,15,360,26502.0,29683.0,0,75,63,12,54,20
episode-104774240-replay.json,1,15,360,16095.0,19674.0,0,75,57,14,53,16
episode-104774240-replay.json,0,18,432,38696.0,43133.0,0,75,63,12,75,28
episode-104774240-replay.json,1,18,432,28014.0,32716.0,0,75,57,14,70,16
episode-104774240-replay.json,0,21,504,50542.0,55600.0,0,75,63,12,98,35
episode-104774240-replay.json,1,21,504,35947.0,39457.0,0,75,57,14,60,16
episode-104774240-replay.json,0,24,576,57287.0,60440.0,0,75,62,12,100,34
episode-104774240-replay.json,1,24,576,42320.0,44993.0,0,75,53,14,78,13
episode-104774240-replay.json,0,27,648,63709.0,66780.0,0,75,61,12,100,21
episode-104774240-replay.json,1,27,648,45673.0,48715.0,0,75,56,14,76,10
episode-104774240-replay.json,0,30,719,72402.0,72402.0,11,75,2,12,0,7
episode-104774240-replay.json,1,30,719,55456.0,55456.0,8,75,1,14,0,2
episode-104774745-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104774745-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104774745-replay.json,0,3,72,145.0,385.0,0,25,19,5,8,2
episode-104774745-replay.json,1,3,72,195.0,375.0,0,25,19,5,6,2
episode-104774745-replay.json,0,6,144,442.0,1029.0,0,25,19,6,17,15
episode-104774745-replay.json,1,6,144,529.0,1143.0,0,25,19,6,14,14
episode-104774745-replay.json,0,9,216,761.0,1833.0,0,50,36,12,28,14
episode-104774745-replay.json,1,9,216,608.0,1553.0,0,50,35,11,27,13
episode-104774745-replay.json,0,12,288,11573.0,14998.0,0,75,52,16,74,21
episode-104774745-replay.json,1,12,288,13401.0,16524.0,0,75,58,11,64,16
episode-104774745-replay.json,0,15,360,18823.0,21176.0,0,75,56,16,53,26
episode-104774745-replay.json,1,15,360,18627.0,21372.0,0,75,63,11,70,20
episode-104774745-replay.json,0,18,432,29233.0,32186.0,0,75,57,16,93,32
episode-104774745-replay.json,1,18,432,28661.0,31708.0,0,75,63,11,86,28
episode-104774745-replay.json,0,21,504,43299.0,46171.0,0,75,57,16,94,40
episode-104774745-replay.json,1,21,504,42556.0,45558.0,0,75,63,11,100,35
episode-104774745-replay.json,0,24,576,59598.0,65879.0,0,75,58,16,94,34
episode-104774745-replay.json,1,24,576,59656.0,64031.0,0,75,62,11,100,34
episode-104774745-replay.json,0,27,648,72717.0,75660.0,0,75,58,16,72,25
episode-104774745-replay.json,1,27,648,70533.0,73711.0,0,75,61,11,96,21
episode-104774745-replay.json,0,30,719,86541.0,86541.0,11,75,0,16,0,14
episode-104774745-replay.json,1,30,719,82685.0,82685.0,11,75,2,11,0,7
episode-104774881-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104774881-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104774881-replay.json,0,3,72,44.0,556.0,0,25,19,4,8,0
episode-104774881-replay.json,1,3,72,202.0,382.0,0,25,19,5,6,2
episode-104774881-replay.json,0,6,144,7.0,663.0,0,25,19,6,12,8
episode-104774881-replay.json,1,6,144,558.0,1142.0,0,25,19,6,14,14
episode-104774881-replay.json,0,9,216,1069.0,2505.0,0,50,36,10,29,14
episode-104774881-replay.json,1,9,216,847.0,1765.0,0,50,35,11,27,13
episode-104774881-replay.json,0,12,288,10309.0,12646.0,0,75,52,14,31,21
episode-104774881-replay.json,1,12,288,16271.0,19568.0,0,75,58,12,63,16
episode-104774881-replay.json,0,15,360,16157.0,19022.0,0,75,57,14,53,14
episode-104774881-replay.json,1,15,360,26261.0,28668.0,0,75,63,12,53,20
episode-104774881-replay.json,0,18,432,25353.0,30059.0,0,75,57,14,69,14
episode-104774881-replay.json,1,18,432,37818.0,40597.0,0,75,63,12,81,28
episode-104774881-replay.json,0,21,504,33192.0,36384.0,0,75,57,14,59,14
episode-104774881-replay.json,1,21,504,51062.0,54108.0,0,75,63,12,98,35
episode-104774881-replay.json,0,24,576,48774.0,52156.0,0,75,53,14,74,11
episode-104774881-replay.json,1,24,576,63623.0,67587.0,0,75,62,12,100,34
episode-104774881-replay.json,0,27,648,52695.0,55098.0,0,75,56,14,69,8
episode-104774881-replay.json,1,27,648,67817.0,70790.0,0,75,61,12,100,21
episode-104774881-replay.json,0,30,719,60340.0,60340.0,8,75,1,14,0,0
episode-104774881-replay.json,1,30,719,76617.0,76617.0,11,75,2,12,0,7
episode-104775893-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104775893-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104775893-replay.json,0,3,72,44.0,556.0,0,25,19,4,8,0
episode-104775893-replay.json,1,3,72,202.0,382.0,0,25,19,5,6,2
episode-104775893-replay.json,0,6,144,25.0,695.0,0,25,19,6,12,8
episode-104775893-replay.json,1,6,144,558.0,1164.0,0,25,19,6,14,14
episode-104775893-replay.json,0,9,216,1371.0,2883.0,0,50,36,10,30,16
episode-104775893-replay.json,1,9,216,947.0,1919.0,0,50,35,11,27,13
episode-104775893-replay.json,0,12,288,9446.0,13329.0,0,75,52,14,52,23
episode-104775893-replay.json,1,12,288,16931.0,20483.0,0,75,58,12,63,16
episode-104775893-replay.json,0,15,360,17094.0,20982.0,0,75,57,14,62,16
episode-104775893-replay.json,1,15,360,29636.0,32096.0,0,75,63,12,52,20
episode-104775893-replay.json,0,18,432,30168.0,38716.0,0,75,57,14,71,16
episode-104775893-replay.json,1,18,432,46220.0,49202.0,0,75,63,12,80,28
episode-104775893-replay.json,0,21,504,49172.0,53648.0,0,75,57,14,60,16
episode-104775893-replay.json,1,21,504,65591.0,69846.0,0,75,63,12,89,35
episode-104775893-replay.json,0,24,576,68923.0,76198.0,0,75,52,14,75,16
episode-104775893-replay.json,1,24,576,82032.0,86498.0,0,75,62,12,86,34
episode-104775893-replay.json,0,27,648,81615.0,85399.0,0,75,56,14,69,16
episode-104775893-replay.json,1,27,648,92593.0,99293.0,0,75,61,12,100,21
episode-104775893-replay.json,0,30,719,102419.0,102419.0,8,75,1,14,0,17
episode-104775893-replay.json,1,30,719,106973.0,106973.0,11,75,2,12,0,7
episode-105280179-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-105280179-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-105280179-replay.json,0,3,72,205.0,391.0,0,25,19,5,6,2
episode-105280179-replay.json,1,3,72,17.0,626.0,0,25,20,5,9,0
episode-105280179-replay.json,0,6,144,435.0,1006.0,0,25,19,6,17,15
episode-105280179-replay.json,1,6,144,29.0,874.0,0,50,25,5,18,0
episode-105280179-replay.json,0,9,216,666.0,1545.0,0,50,35,13,22,12
episode-105280179-replay.json,1,9,216,26.0,1292.0,0,75,48,9,26,0
episode-105280179-replay.json,0,12,288,13754.0,17231.0,0,75,51,17,73,20
episode-105280179-replay.json,1,12,288,4783.0,7629.0,0,75,58,14,66,6
episode-105280179-replay.json,0,15,360,25679.0,28247.0,0,75,55,17,50,25
episode-105280179-replay.json,1,15,360,14777.0,19687.0,0,75,56,17,64,1
episode-105280179-replay.json,0,18,432,46863.0,53849.0,0,75,56,17,81,31
episode-105280179-replay.json,1,18,432,36035.0,39637.0,0,75,55,17,52,4
episode-105280179-replay.json,0,21,504,63394.0,67825.0,0,75,56,17,100,39
episode-105280179-replay.json,1,21,504,57150.0,64889.0,0,75,54,17,78,5
